congress,chamber,icpsr,party_code,,,,,,,,,
63,House,6590,200,,,,,,,,,
63,Senate,403,100,,,,,,,,,
63,Senate,5007,100,,,,,,,,,
63,Senate,10021,100,,,,,,,,,
63,Senate,273,100,,,,,,,,,
63,Senate,8665,100,,,,,,,,,
63,Senate,1793,100,,,,,,,,,
63,Senate,7986,100,,,,,,,,,
63,Senate,7345,200,,,,,,,,,
63,Senate,10372,200,,,,,,,,,
63,Senate,8394,100,,,,,,,,,
63,Senate,9288,100,,,,,,,,,
63,Senate,978,200,,,,,,,,,
63,Senate,6335,200,,,,,,,,,
63,Senate,2781,200,,,,,,,,,
63,Senate,8224,100,,,,,,,,,
63,Senate,1177,100,,,,,,,,,
63,Senate,3216,100,,,,,,,,,
63,Senate,322,100,,,,,,,,,
63,Senate,4060,100,,,,,,,,,
63,Senate,8633,100,,,,,,,,,
63,Senate,9963,100,,,,,,,,,
63,Senate,858,200,,,,,,,,,
63,Senate,964,200,,,,,,,,,
63,Senate,5641,100,,,,,,,,,
63,Senate,8456,200,,,,,,,,,
63,Senate,5201,100,,,,,,,,,
63,Senate,8478,100,,,,,,,,,
63,Senate,2252,200,,,,,,,,,
63,Senate,5198,200,,,,,,,,,
63,Senate,1046,200,,,,,,,,,
63,Senate,9347,100,,,,,,,,,
63,Senate,960,200,,,,,,,,,
63,Senate,1433,100,,,,,,,,,
63,Senate,4885,100,,,,,,,,,
63,Senate,7734,100,,,,,,,,,
63,Senate,9359,100,,,,,,,,,
63,Senate,1276,200,,,,,,,,,
63,Senate,4947,100,,,,,,,,,
63,Senate,4867,200,,,,,,,,,
63,Senate,5554,100,,,,,,,,,
63,Senate,8658,100,,,,,,,,,
63,Senate,5738,200,,,,,,,,,
63,Senate,9911,200,,,,,,,,,
63,Senate,8698,200,,,,,,,,,
63,Senate,9434,200,,,,,,,,,
63,Senate,1746,200,,,,,,,,,
63,Senate,6870,200,,,,,,,,,
63,Senate,9646,100,,,,,,,,,
63,Senate,10165,100,,,,,,,,,
63,Senate,7786,100,,,,,,,,,
63,Senate,8989,100,,,,,,,,,
63,Senate,6837,100,,,,,,,,,
63,Senate,9788,100,,,,,,,,,
63,Senate,4454,100,,,,,,,,,
63,Senate,6960,200,,,,,,,,,
63,Senate,6897,100,,,,,,,,,
63,Senate,7473,100,,,,,,,,,
63,Senate,3439,200,,,,,,,,,
63,Senate,4525,100,,,,,,,,,
63,Senate,4707,100,,,,,,,,,
63,Senate,6045,100,,,,,,,,,
63,Senate,1601,200,,,,,,,,,
63,Senate,3053,200,,,,,,,,,
63,Senate,7038,100,,,,,,,,,
63,Senate,8055,200,,,,,,,,,
63,Senate,7120,100,,,,,,,,,
63,Senate,8514,100,,,,,,,,,
63,Senate,3849,200,,,,,,,,,
63,Senate,6208,200,,,,,,,,,
63,Senate,1322,200,,,,,,,,,
63,Senate,7516,100,,,,,,,,,
63,Senate,3706,100,,,,,,,,,
63,Senate,7133,100,,,,,,,,,
63,Senate,1622,100,,,,,,,,,
63,Senate,5441,100,,,,,,,,,
63,Senate,7060,200,,,,,,,,,
63,Senate,7332,200,,,,,,,,,
63,Senate,1957,200,,,,,,,,,
63,Senate,5693,200,,,,,,,,,
63,Senate,8613,100,,,,,,,,,
63,Senate,9386,100,,,,,,,,,
63,Senate,2158,200,,,,,,,,,
63,Senate,8902,200,,,,,,,,,
63,Senate,5533,100,,,,,,,,,
63,Senate,8471,100,,,,,,,,,
63,Senate,2229,100,,,,,,,,,
63,Senate,8446,100,,,,,,,,,
63,Senate,8713,200,,,,,,,,,
63,Senate,9092,200,,,,,,,,,
63,Senate,2597,200,,,,,,,,,
63,Senate,7152,200,,,,,,,,,
63,Senate,6040,100,,,,,,,,,
63,Senate,9106,100,,,,,,,,,
63,Senate,5065,200,,,,,,,,,
63,Senate,7502,370,,,,,,,,,
63,Senate,1697,100,,,,,,,,,
63,Senate,3646,200,,,,,,,,,
63,Senate,5401,200,,,,,,,,,
63,Senate,8893,200,,,,,,,,,
63,Senate,1757,200,,,,,,,,,
63,Senate,9842,200,,,,,,,,,
64,President,99895,100,,,,,,,,,
64,House,11,100,,,,,,,,,
64,House,143,100,,,,,,,,,
64,House,757,100,,,,,,,,,
64,House,1291,100,,,,,,,,,
64,House,2514,100,,,,,,,,,
64,House,3770,100,,,,,,,,,
64,House,4280,100,,,,,,,,,
64,House,4685,100,,,,,,,,,
64,House,7064,100,,,,,,,,,
64,House,8858,100,,,,,,,,,
64,House,4227,100,,,,,,,,,
64,House,1498,100,,,,,,,,,
64,House,3689,100,,,,,,,,,
64,House,4876,100,,,,,,,,,
64,House,7050,100,,,,,,,,,
64,House,9231,100,,,,,,,,,
64,House,9388,100,,,,,,,,,
64,House,10274,100,,,,,,,,,
64,House,623,200,,,,,,,,,
64,House,1720,100,,,,,,,,,
64,House,2261,200,,,,,,,,,
64,House,2949,370,,,,,,,,,
64,House,4230,200,,,,,,,,,
64,House,5090,200,,,,,,,,,
64,House,5196,328,,,,,,,,,
64,House,5221,100,,,,,,,,,
64,House,6947,200,,,,,,,,,
64,House,7696,100,,,,,,,,,
64,House,7712,347,,,,,,,,,
64,House,8891,370,,,,,,,,,
64,House,4435,100,,,,,,,,,
64,House,5115,100,,,,,,,,,
64,House,9205,100,,,,,,,,,
64,House,9393,200,,,,,,,,,
64,House,3359,200,,,,,,,,,
64,House,3637,200,,,,,,,,,
64,House,4409,200,,,,,,,,,
64,House,6993,200,,,,,,,,,
64,House,9391,200,,,,,,,,,
64,House,6512,200,,,,,,,,,
64,House,1762,100,,,,,,,,,
64,House,8335,100,,,,,,,,,
64,House,8765,100,,,,,,,,,
64,House,10215,100,,,,,,,,,
64,House,44,100,,,,,,,,,
64,House,614,100,,,,,,,,,
64,House,2178,100,,,,,,,,,
64,House,2861,100,,,,,,,,,
64,House,4636,100,,,,,,,,,
64,House,4699,100,,,,,,,,,
64,House,5558,100,,,,,,,,,
64,House,7185,100,,,,,,,,,
64,House,8102,100,,,,,,,,,
64,House,9467,100,,,,,,,,,
64,House,9677,100,,,,,,,,,
64,House,9748,100,,,,,,,,,
64,House,10287,100,,,,,,,,,
64,House,6190,200,,,,,,,,,
64,House,8598,200,,,,,,,,,
64,House,1048,200,,,,,,,,,
64,House,1183,100,,,,,,,,,
64,House,1483,200,,,,,,,,,
64,House,1701,200,,,,,,,,,
64,House,2063,370,,,,,,,,,
64,House,2497,200,,,,,,,,,
64,House,3297,200,,,,,,,,,
64,House,3311,100,,,,,,,,,
64,House,3393,200,,,,,,,,,
64,House,3435,100,,,,,,,,,
64,House,5259,200,,,,,,,,,
64,House,5899,200,,,,,,,,,
64,House,5959,200,,,,,,,,,
64,House,6122,100,,,,,,,,,
64,House,6213,100,,,,,,,,,
64,House,6300,200,,,,,,,,,
64,House,6313,200,,,,,,,,,
64,House,7691,100,,,,,,,,,
64,House,8007,200,,,,,,,,,
64,House,8163,100,,,,,,,,,
64,House,8900,200,,,,,,,,,
64,House,8976,100,,,,,,,,,
64,House,9193,100,,,,,,,,,
64,House,9993,200,,,,,,,,,
64,House,10184,200,,,,,,,,,
64,House,10190,100,,,,,,,,,
64,House,10263,200,,,,,,,,,
64,House,21,100,,,,,,,,,
64,House,453,100,,,,,,,,,
64,House,1844,100,,,,,,,,,
64,House,2119,100,,,,,,,,,
64,House,2241,100,,,,,,,,,
64,House,2621,100,,,,,,,,,
64,House,3764,100,,,,,,,,,
64,House,5657,100,,,,,,,,,
64,House,6659,200,,,,,,,,,
64,House,6724,100,,,,,,,,,
64,House,6758,100,,,,,,,,,
64,House,7743,100,,,,,,,,,
64,House,10336,200,,,,,,,,,
64,House,2701,200,,,,,,,,,
64,House,3664,200,,,,,,,,,
64,House,3786,200,,,,,,,,,
64,House,4195,200,,,,,,,,,
64,House,4718,200,,,,,,,,,
64,House,5178,200,,,,,,,,,
64,House,7708,200,,,,,,,,,
64,House,8873,100,,,,,,,,,
64,House,9116,200,,,,,,,,,
64,House,9430,200,,,,,,,,,
64,House,10351,200,,,,,,,,,
64,House,211,200,,,,,,,,,
64,House,309,100,,,,,,,,,
64,House,1462,200,,,,,,,,,
64,House,1991,100,,,,,,,,,
64,House,2667,100,,,,,,,,,
64,House,4294,100,,,,,,,,,
64,House,8490,100,,,,,,,,,
64,House,9153,100,,,,,,,,,
64,House,437,100,,,,,,,,,
64,House,1488,100,,,,,,,,,
64,House,3138,100,,,,,,,,,
64,House,4291,100,,,,,,,,,
64,House,4942,100,,,,,,,,,
64,House,5249,100,,,,,,,,,
64,House,5454,200,,,,,,,,,
64,House,7577,200,,,,,,,,,
64,House,8083,100,,,,,,,,,
64,House,8452,100,,,,,,,,,
64,House,9309,100,,,,,,,,,
64,House,276,100,,,,,,,,,
64,House,2783,100,,,,,,,,,
64,House,2996,100,,,,,,,,,
64,House,5529,100,,,,,,,,,
64,House,6041,370,,,,,,,,,
64,House,6683,100,,,,,,,,,
64,House,9867,100,,,,,,,,,
64,House,10247,100,,,,,,,,,
64,House,3870,200,,,,,,,,,
64,House,4442,200,,,,,,,,,
64,House,6252,100,,,,,,,,,
64,House,7366,200,,,,,,,,,
64,House,1862,100,,,,,,,,,
64,House,5634,100,,,,,,,,,
64,House,5691,100,,,,,,,,,
64,House,6778,200,,,,,,,,,
64,House,7614,100,,,,,,,,,
64,House,9163,100,,,,,,,,,
64,House,1554,200,,,,,,,,,
64,House,2306,200,,,,,,,,,
64,House,3440,100,,,,,,,,,
64,House,3463,200,,,,,,,,,
64,House,3599,200,,,,,,,,,
64,House,3794,200,,,,,,,,,
64,House,7067,100,,,,,,,,,
64,House,7162,200,,,,,,,,,
64,House,7396,100,,,,,,,,,
64,House,7952,200,,,,,,,,,
64,House,8031,200,,,,,,,,,
64,House,9156,100,,,,,,,,,
64,House,9395,200,,,,,,,,,
64,House,9460,200,,,,,,,,,
64,House,9785,200,,,,,,,,,
64,House,10277,200,,,,,,,,,
64,House,539,100,,,,,,,,,
64,House,2144,200,,,,,,,,,
64,House,2670,100,,,,,,,,,
64,House,3275,200,,,,,,,,,
64,House,3989,200,,,,,,,,,
64,House,4887,200,,,,,,,,,
64,House,5139,200,,,,,,,,,
64,House,5785,200,,,,,,,,,
64,House,5972,200,,,,,,,,,
64,House,6327,200,,,,,,,,,
64,House,6917,200,,,,,,,,,
64,House,8296,200,,,,,,,,,
64,House,8654,200,,,,,,,,,
64,House,182,200,,,,,,,,,
64,House,2375,200,,,,,,,,,
64,House,2934,200,,,,,,,,,
64,House,5673,200,,,,,,,,,
64,House,6476,200,,,,,,,,,
64,House,8254,370,,,,,,,,,
64,House,8623,200,,,,,,,,,
64,House,8877,200,,,,,,,,,
64,House,9610,100,,,,,,,,,
64,House,9683,200,,,,,,,,,
64,House,1473,100,,,,,,,,,
64,House,1942,100,,,,,,,,,
64,House,4126,100,,,,,,,,,
64,House,4734,100,,,,,,,,,
64,House,7674,100,,,,,,,,,
64,House,8551,100,,,,,,,,,
64,House,8888,100,,,,,,,,,
64,House,9661,100,,,,,,,,,
64,House,10298,100,,,,,,,,,
64,House,86,100,,,,,,,,,
64,House,850,100,,,,,,,,,
64,House,866,100,,,,,,,,,
64,House,1769,100,,,,,,,,,
64,House,2457,100,,,,,,,,,
64,House,2568,100,,,,,,,,,
64,House,2807,200,,,,,,,,,
64,House,3999,100,,,,,,,,,
64,House,4347,100,,,,,,,,,
64,House,4794,100,,,,,,,,,
64,House,5727,100,,,,,,,,,
64,House,6404,200,,,,,,,,,
64,House,8100,100,,,,,,,,,
64,House,8103,100,,,,,,,,,
64,House,8135,100,,,,,,,,,
64,House,8390,100,,,,,,,,,
64,House,3013,100,,,,,,,,,
64,House,9003,100,,,,,,,,,
64,House,5278,200,,,,,,,,,
64,House,5730,100,,,,,,,,,
64,House,7772,200,,,,,,,,,
64,House,8395,100,,,,,,,,,
64,House,8579,200,,,,,,,,,
64,House,8887,100,,,,,,,,,
64,House,7950,200,,,,,,,,,
64,House,9078,200,,,,,,,,,
64,House,9861,200,,,,,,,,,
64,House,318,200,,,,,,,,,
64,House,1149,200,,,,,,,,,
64,House,1496,200,,,,,,,,,
64,House,2734,200,,,,,,,,,
64,House,2808,100,,,,,,,,,
64,House,3762,200,,,,,,,,,
64,House,3980,100,,,,,,,,,
64,House,4141,100,,,,,,,,,
64,House,4781,200,,,,,,,,,
64,House,5589,200,,,,,,,,,
64,House,7203,200,,,,,,,,,
64,House,8330,100,,,,,,,,,
64,House,4356,200,,,,,,,,,
64,House,632,200,,,,,,,,,
64,House,1159,100,,,,,,,,,
64,House,1404,100,,,,,,,,,
64,House,1500,100,,,,,,,,,
64,House,1640,370,,,,,,,,,
64,House,1663,200,,,,,,,,,
64,House,2007,100,,,,,,,,,
64,House,2301,100,,,,,,,,,
64,House,2321,200,,,,,,,,,
64,House,2491,200,,,,,,,,,
64,House,2666,100,,,,,,,,,
64,House,2729,100,,,,,,,,,
64,House,2776,200,,,,,,,,,
64,House,3048,200,,,,,,,,,
64,House,3062,100,,,,,,,,,
64,House,3183,100,,,,,,,,,
64,House,3241,100,,,,,,,,,
64,House,3723,200,,,,,,,,,
64,House,3725,100,,,,,,,,,
64,House,3819,100,,,,,,,,,
64,House,3985,200,,,,,,,,,
64,House,4173,200,,,,,,,,,
64,House,4385,200,,,,,,,,,
64,House,4711,100,,,,,,,,,
64,House,4775,200,,,,,,,,,
64,House,5742,100,,,,,,,,,
64,House,5751,380,,,,,,,,,
64,House,5909,200,,,,,,,,,
64,House,5922,100,,,,,,,,,
64,House,6762,200,,,,,,,,,
64,House,7037,100,,,,,,,,,
64,House,7196,200,,,,,,,,,
64,House,7236,100,,,,,,,,,
64,House,7479,200,,,,,,,,,
64,House,7590,200,,,,,,,,,
64,House,7911,100,,,,,,,,,
64,House,8092,200,,,,,,,,,
64,House,8212,200,,,,,,,,,
64,House,8505,200,,,,,,,,,
64,House,8605,100,,,,,,,,,
64,House,8721,200,,,,,,,,,
64,House,8733,200,,,,,,,,,
64,House,9126,200,,,,,,,,,
64,House,9810,200,,,,,,,,,
64,House,1047,200,,,,,,,,,
64,House,2684,100,,,,,,,,,
64,House,3641,100,,,,,,,,,
64,House,4550,100,,,,,,,,,
64,House,5307,100,,,,,,,,,
64,House,7160,100,,,,,,,,,
64,House,7565,100,,,,,,,,,
64,House,8588,100,,,,,,,,,
64,House,8864,100,,,,,,,,,
64,House,9898,100,,,,,,,,,
64,House,4289,200,,,,,,,,,
64,House,6975,200,,,,,,,,,
64,House,10439,200,,,,,,,,,
64,House,97,100,,,,,,,,,
64,House,258,100,,,,,,,,,
64,House,1160,100,,,,,,,,,
64,House,2051,200,,,,,,,,,
64,House,2199,100,,,,,,,,,
64,House,2959,200,,,,,,,,,
64,House,3124,200,,,,,,,,,
64,House,3459,100,,,,,,,,,
64,House,3702,100,,,,,,,,,
64,House,4524,200,,,,,,,,,
64,House,5113,200,,,,,,,,,
64,House,5223,100,,,,,,,,,
64,House,5770,200,,,,,,,,,
64,House,6085,200,,,,,,,,,
64,House,6203,200,,,,,,,,,
64,House,6622,200,,,,,,,,,
64,House,7121,100,,,,,,,,,
64,House,7889,200,,,,,,,,,
64,House,8136,200,,,,,,,,,
64,House,8463,100,,,,,,,,,
64,House,9131,200,,,,,,,,,
64,House,10177,200,,,,,,,,,
64,House,1546,100,,,,,,,,,
64,House,2356,100,,,,,,,,,
64,House,3119,100,,,,,,,,,
64,House,4183,100,,,,,,,,,
64,House,6158,100,,,,,,,,,
64,House,6675,200,,,,,,,,,
64,House,6829,100,,,,,,,,,
64,House,9332,100,,,,,,,,,
64,House,4222,200,,,,,,,,,
64,House,6124,200,,,,,,,,,
64,House,8546,200,,,,,,,,,
64,House,352,100,,,,,,,,,
64,House,426,200,,,,,,,,,
64,House,544,200,,,,,,,,,
64,House,1352,200,,,,,,,,,
64,House,1572,100,,,,,,,,,
64,House,1934,200,,,,,,,,,
64,House,2082,200,,,,,,,,,
64,House,2130,200,,,,,,,,,
64,House,2347,200,,,,,,,,,
64,House,2536,100,,,,,,,,,
64,House,2853,200,,,,,,,,,
64,House,3068,200,,,,,,,,,
64,House,3243,200,,,,,,,,,
64,House,3478,200,,,,,,,,,
64,House,3732,200,,,,,,,,,
64,House,3816,200,,,,,,,,,
64,House,4271,200,,,,,,,,,
64,House,4578,200,,,,,,,,,
64,House,5130,200,,,,,,,,,
64,House,5233,200,,,,,,,,,
64,House,5366,200,,,,,,,,,
64,House,5396,200,,,,,,,,,
64,House,5615,100,,,,,,,,,
64,House,5658,100,,,,,,,,,
64,House,6238,200,,,,,,,,,
64,House,6507,200,,,,,,,,,
64,House,6640,200,,,,,,,,,
64,House,6688,200,,,,,,,,,
64,House,6962,200,,,,,,,,,
64,House,7540,200,,,,,,,,,
64,House,8096,200,,,,,,,,,
64,House,8307,200,,,,,,,,,
64,House,8868,100,,,,,,,,,
64,House,9249,200,,,,,,,,,
64,House,9647,200,,,,,,,,,
64,House,9873,200,,,,,,,,,
64,House,5174,200,,,,,,,,,
64,House,7098,100,,,,,,,,,
64,House,8953,200,,,,,,,,,
64,House,54,100,,,,,,,,,
64,House,1370,100,,,,,,,,,
64,House,3153,100,,,,,,,,,
64,House,4975,100,,,,,,,,,
64,House,5624,100,,,,,,,,,
64,House,6176,100,,,,,,,,,
64,House,6915,100,,,,,,,,,
64,House,7689,100,,,,,,,,,
64,House,9974,100,,,,,,,,,
64,House,2598,200,,,,,,,,,
64,House,3450,100,,,,,,,,,
64,House,4991,200,,,,,,,,,
64,House,295,200,,,,,,,,,
64,House,1372,100,,,,,,,,,
64,House,3490,100,,,,,,,,,
64,House,4617,100,,,,,,,,,
64,House,4717,100,,,,,,,,,
64,House,6293,100,,,,,,,,,
64,House,6618,100,,,,,,,,,
64,House,7150,100,,,,,,,,,
64,House,8356,200,,,,,,,,,
64,House,8537,100,,,,,,,,,
64,House,739,100,,,,,,,,,
64,House,1188,100,,,,,,,,,
64,House,1257,100,,,,,,,,,
64,House,1427,100,,,,,,,,,
64,House,2390,100,,,,,,,,,
64,House,2587,100,,,,,,,,,
64,House,2810,100,,,,,,,,,
64,House,3482,100,,,,,,,,,
64,House,3804,100,,,,,,,,,
64,House,4065,100,,,,,,,,,
64,House,4341,100,,,,,,,,,
64,House,6342,100,,,,,,,,,
64,House,7753,100,,,,,,,,,
64,House,8570,100,,,,,,,,,
64,House,8705,100,,,,,,,,,
64,House,8889,100,,,,,,,,,
64,House,9087,100,,,,,,,,,
64,House,10443,100,,,,,,,,,
64,House,4652,200,,,,,,,,,
64,House,6117,100,,,,,,,,,
64,House,2302,200,,,,,,,,,
64,House,3789,200,,,,,,,,,
64,House,1508,100,,,,,,,,,
64,House,3225,100,,,,,,,,,
64,House,3625,100,,,,,,,,,
64,House,4136,100,,,,,,,,,
64,House,4225,100,,,,,,,,,
64,House,4517,100,,,,,,,,,
64,House,5067,100,,,,,,,,,
64,House,6598,100,,,,,,,,,
64,House,8227,100,,,,,,,,,
64,House,8574,200,,,,,,,,,
64,House,9878,100,,,,,,,,,
64,House,2595,100,,,,,,,,,
64,House,3898,200,,,,,,,,,
64,House,4732,200,,,,,,,,,
64,House,4939,200,,,,,,,,,
64,House,5403,200,,,,,,,,,
64,House,904,200,,,,,,,,,
64,House,1138,100,,,,,,,,,
64,House,2043,200,,,,,,,,,
64,House,5708,100,,,,,,,,,
64,House,6755,200,,,,,,,,,
64,House,6856,100,,,,,,,,,
64,House,9093,200,,,,,,,,,
64,House,10367,200,,,,,,,,,
64,House,1143,200,,,,,,,,,
64,House,1268,100,,,,,,,,,
64,House,1567,200,,,,,,,,,
64,House,2047,200,,,,,,,,,
64,House,2988,200,,,,,,,,,
64,House,3348,200,,,,,,,,,
64,House,5355,100,,,,,,,,,
64,House,5607,200,,,,,,,,,
64,House,6869,200,,,,,,,,,
64,House,7816,100,,,,,,,,,
64,House,8823,200,,,,,,,,,
64,House,6590,200,,,,,,,,,
64,Senate,403,100,,,,,,,,,
64,Senate,9560,100,,,,,,,,,
64,Senate,273,100,,,,,,,,,
64,Senate,8665,100,,,,,,,,,
64,Senate,1793,100,,,,,,,,,
64,Senate,5290,100,,,,,,,,,
64,Senate,7986,100,,,,,,,,,
64,Senate,7395,100,,,,,,,,,
64,Senate,10372,200,,,,,,,,,
64,Senate,8394,100,,,,,,,,,
64,Senate,9288,100,,,,,,,,,
64,Senate,978,200,,,,,,,,,
64,Senate,6335,200,,,,,,,,,
64,Senate,2781,200,,,,,,,,,
64,Senate,8224,100,,,,,,,,,
64,Senate,1177,100,,,,,,,,,
64,Senate,3216,100,,,,,,,,,
64,Senate,4060,100,,,,,,,,,
64,Senate,8633,100,,,,,,,,,
64,Senate,858,200,,,,,,,,,
64,Senate,964,200,,,,,,,,,
64,Senate,5641,100,,,,,,,,,
64,Senate,8456,200,,,,,,,,,
64,Senate,5201,100,,,,,,,,,
64,Senate,8478,100,,,,,,,,,
64,Senate,9155,100,,,,,,,,,
64,Senate,9875,200,,,,,,,,,
64,Senate,2252,200,,,,,,,,,
64,Senate,5198,200,,,,,,,,,
64,Senate,2269,200,,,,,,,,,
64,Senate,9347,100,,,,,,,,,
64,Senate,564,100,,,,,,,,,
64,Senate,4885,100,,,,,,,,,
64,Senate,1092,100,,,,,,,,,
64,Senate,7734,100,,,,,,,,,
64,Senate,1276,200,,,,,,,,,
64,Senate,3113,200,,,,,,,,,
64,Senate,4947,100,,,,,,,,,
64,Senate,5554,100,,,,,,,,,
64,Senate,8658,100,,,,,,,,,
64,Senate,5738,200,,,,,,,,,
64,Senate,9911,200,,,,,,,,,
64,Senate,8698,200,,,,,,,,,
64,Senate,9434,200,,,,,,,,,
64,Senate,1746,200,,,,,,,,,
64,Senate,6870,200,,,,,,,,,
64,Senate,9646,100,,,,,,,,,
64,Senate,10165,100,,,,,,,,,
64,Senate,7786,100,,,,,,,,,
64,Senate,8989,100,,,,,,,,,
64,Senate,6837,100,,,,,,,,,
64,Senate,9788,100,,,,,,,,,
64,Senate,4454,100,,,,,,,,,
64,Senate,6960,200,,,,,,,,,
64,Senate,6897,100,,,,,,,,,
64,Senate,7473,100,,,,,,,,,
64,Senate,3439,200,,,,,,,,,
64,Senate,4525,100,,,,,,,,,
64,Senate,4707,100,,,,,,,,,
64,Senate,6045,100,,,,,,,,,
64,Senate,1601,200,,,,,,,,,
64,Senate,3053,200,,,,,,,,,
64,Senate,7038,100,,,,,,,,,
64,Senate,9705,200,,,,,,,,,
64,Senate,7120,100,,,,,,,,,
64,Senate,8514,100,,,,,,,,,
64,Senate,3849,200,,,,,,,,,
64,Senate,6208,200,,,,,,,,,
64,Senate,4059,200,,,,,,,,,
64,Senate,7516,100,,,,,,,,,
64,Senate,3706,100,,,,,,,,,
64,Senate,7133,100,,,,,,,,,
64,Senate,1622,100,,,,,,,,,
64,Senate,5441,100,,,,,,,,,
64,Senate,7060,200,,,,,,,,,
64,Senate,7332,200,,,,,,,,,
64,Senate,1957,200,,,,,,,,,
64,Senate,5693,200,,,,,,,,,
64,Senate,8613,100,,,,,,,,,
64,Senate,9386,100,,,,,,,,,
64,Senate,4950,100,,,,,,,,,
64,Senate,8902,200,,,,,,,,,
64,Senate,5533,100,,,,,,,,,
64,Senate,8471,100,,,,,,,,,
64,Senate,2229,100,,,,,,,,,
64,Senate,8446,100,,,,,,,,,
64,Senate,8713,200,,,,,,,,,
64,Senate,9092,200,,,,,,,,,
64,Senate,2597,200,,,,,,,,,
64,Senate,7152,200,,,,,,,,,
64,Senate,6040,100,,,,,,,,,
64,Senate,9106,100,,,,,,,,,
64,Senate,5065,200,,,,,,,,,
64,Senate,7502,200,,,,,,,,,
64,Senate,1697,100,,,,,,,,,
64,Senate,3646,200,,,,,,,,,
64,Senate,4776,100,,,,,,,,,
64,Senate,5401,200,,,,,,,,,
64,Senate,1757,200,,,,,,,,,
64,Senate,9842,200,,,,,,,,,
65,President,99895,100,,,,,,,,,
65,House,143,100,,,,,,,,,
65,House,406,100,,,,,,,,,
65,House,757,100,,,,,,,,,
65,House,1291,100,,,,,,,,,
65,House,2514,100,,,,,,,,,
65,House,3770,100,,,,,,,,,
65,House,4280,100,,,,,,,,,
65,House,4685,100,,,,,,,,,
65,House,7064,100,,,,,,,,,
65,House,8858,100,,,,,,,,,
65,House,4227,100,,,,,,,,,
65,House,1498,100,,,,,,,,,
65,House,3689,100,,,,,,,,,
65,House,4876,100,,,,,,,,,
65,House,7050,100,,,,,,,,,
65,House,9231,100,,,,,,,,,
65,House,9388,100,,,,,,,,,
65,House,10274,100,,,,,,,,,
65,House,1720,100,,,,,,,,,
65,House,2261,200,,,,,,,,,
65,House,2949,200,,,,,,,,,
65,House,4230,200,,,,,,,,,
65,House,5090,200,,,,,,,,,
65,House,5221,100,,,,,,,,,
65,House,5531,100,,,,,,,,,
65,House,6947,200,,,,,,,,,
65,House,7093,200,,,,,,,,,
65,House,7696,100,,,,,,,,,
65,House,7712,347,,,,,,,,,
65,House,4435,100,,,,,,,,,
65,House,5115,100,,,,,,,,,
65,House,9205,100,,,,,,,,,
65,House,9393,200,,,,,,,,,
65,House,3359,200,,,,,,,,,
65,House,3637,200,,,,,,,,,
65,House,4409,200,,,,,,,,,
65,House,5752,100,,,,,,,,,
65,House,6436,200,,,,,,,,,
65,House,9391,200,,,,,,,,,
65,House,7505,100,,,,,,,,,
65,House,1762,100,,,,,,,,,
65,House,2717,100,,,,,,,,,
65,House,5124,100,,,,,,,,,
65,House,8335,100,,,,,,,,,
65,House,44,100,,,,,,,,,
65,House,614,100,,,,,,,,,
65,House,976,100,,,,,,,,,
65,House,2178,100,,,,,,,,,
65,House,4636,100,,,,,,,,,
65,House,5482,100,,,,,,,,,
65,House,5558,100,,,,,,,,,
65,House,7123,100,,,,,,,,,
65,House,7185,100,,,,,,,,,
65,House,9677,100,,,,,,,,,
65,House,9748,100,,,,,,,,,
65,House,10287,100,,,,,,,,,
65,House,10401,100,,,,,,,,,
65,House,3367,200,,,,,,,,,
65,House,8598,200,,,,,,,,,
65,House,1048,200,,,,,,,,,
65,House,1483,200,,,,,,,,,
65,House,2063,200,,,,,,,,,
65,House,2497,200,,,,,,,,,
65,House,3297,200,,,,,,,,,
65,House,3311,100,,,,,,,,,
65,House,3393,200,,,,,,,,,
65,House,3435,100,,,,,,,,,
65,House,3741,200,,,,,,,,,
65,House,4815,200,,,,,,,,,
65,House,5087,200,,,,,,,,,
65,House,5259,200,,,,,,,,,
65,House,5899,200,,,,,,,,,
65,House,5959,200,,,,,,,,,
65,House,6016,100,,,,,,,,,
65,House,6065,200,,,,,,,,,
65,House,6122,100,,,,,,,,,
65,House,6181,200,,,,,,,,,
65,House,6300,200,,,,,,,,,
65,House,6313,200,,,,,,,,,
65,House,7691,100,,,,,,,,,
65,House,7692,100,,,,,,,,,
65,House,8007,200,,,,,,,,,
65,House,8163,100,,,,,,,,,
65,House,8900,200,,,,,,,,,
65,House,9993,200,,,,,,,,,
65,House,10184,200,,,,,,,,,
65,House,10263,200,,,,,,,,,
65,House,453,100,,,,,,,,,
65,House,782,200,,,,,,,,,
65,House,1968,200,,,,,,,,,
65,House,2119,100,,,,,,,,,
65,House,2516,100,,,,,,,,,
65,House,2621,100,,,,,,,,,
65,House,2916,200,,,,,,,,,
65,House,3050,200,,,,,,,,,
65,House,5364,200,,,,,,,,,
65,House,6659,200,,,,,,,,,
65,House,7655,200,,,,,,,,,
65,House,8196,200,,,,,,,,,
65,House,9666,200,,,,,,,,,
65,House,10336,200,,,,,,,,,
65,House,2701,200,,,,,,,,,
65,House,3664,200,,,,,,,,,
65,House,3786,200,,,,,,,,,
65,House,4195,200,,,,,,,,,
65,House,4718,200,,,,,,,,,
65,House,5178,200,,,,,,,,,
65,House,7708,200,,,,,,,,,
